Entity,Code,Year,"Cigarette consumption per smoker per day (IHME, GHDx (2012))"
Hungary,HUN,1999,24.9
Hungary,HUN,2000,23.9
Hungary,HUN,2001,22.6
Hungary,HUN,2002,21.299999
Hungary,HUN,2003,20
Hungary,HUN,2004,18.700001
Hungary,HUN,2005,17.4
Hungary,HUN,2006,16.5
Hungary,HUN,2007,15.8
Hungary,HUN,2008,15.4
Hungary,HUN,2009,15.3
Hungary,HUN,2010,15.5
Hungary,HUN,2011,15.8
Hungary,HUN,2012,16
Iceland,ISL,1980,26.5
Iceland,ISL,1981,25.700001
Iceland,ISL,1982,25
Iceland,ISL,1983,24.700001
Iceland,ISL,1984,24.200001
Iceland,ISL,1985,23.9
Iceland,ISL,1986,23.4
Iceland,ISL,1987,22.799999
Iceland,ISL,1988,22.4
Iceland,ISL,1989,22.299999
Iceland,ISL,1990,22.5
Iceland,ISL,1991,22.700001
Iceland,ISL,1992,23.1
Iceland,ISL,1993,23.5
Iceland,ISL,1994,23.700001
Iceland,ISL,1995,23.799999
Iceland,ISL,1996,23.700001
Iceland,ISL,1997,23.700001
Iceland,ISL,1998,23.700001
Iceland,ISL,1999,23.700001
Iceland,ISL,2000,23.6
Iceland,ISL,2001,23.4
Iceland,ISL,2002,23.200001
Iceland,ISL,2003,23.1
Iceland,ISL,2004,22.9
Iceland,ISL,2005,22.5
Iceland,ISL,2006,22.1
Iceland,ISL,2007,22
Iceland,ISL,2008,22.4
Iceland,ISL,2009,23.700001
Iceland,ISL,2010,25.299999
Iceland,ISL,2011,26.5
Iceland,ISL,2012,27
India,IND,1980,11.6
India,IND,1981,11.8
India,IND,1982,12
India,IND,1983,12.1
India,IND,1984,12.2
India,IND,1985,12.2
India,IND,1986,12.3
India,IND,1987,12.3
India,IND,1988,12.3
India,IND,1989,12.3
India,IND,1990,12.2
India,IND,1991,12.1
India,IND,1992,12
India,IND,1993,11.9
India,IND,1994,11.7
India,IND,1995,11.6
India,IND,1996,11.4
India,IND,1997,11.2
India,IND,1998,10.9
India,IND,1999,10.7
India,IND,2000,10.4
India,IND,2001,10.1
India,IND,2002,9.8000002
India,IND,2003,9.5
India,IND,2004,9.3000002
India,IND,2005,9.1999998
India,IND,2006,9
India,IND,2007,9.1000004
India,IND,2008,9.1000004
India,IND,2009,9.1000004
India,IND,2010,8.8999996
India,IND,2011,8.6000004
India,IND,2012,8.1999998
Indonesia,IDN,1980,8.8999996
Indonesia,IDN,1981,9
Indonesia,IDN,1982,9.1000004
Indonesia,IDN,1983,9.1999998
Indonesia,IDN,1984,9.3000002
Indonesia,IDN,1985,9.3000002
Indonesia,IDN,1986,9.3999996
Indonesia,IDN,1987,9.3999996
Indonesia,IDN,1988,9.3999996
Indonesia,IDN,1989,9.5
Indonesia,IDN,1990,9.6000004
Indonesia,IDN,1991,9.8000002
Indonesia,IDN,1992,9.8999996
Indonesia,IDN,1993,10.1
Indonesia,IDN,1994,10.6
Indonesia,IDN,1995,11
Indonesia,IDN,1996,11.2
Indonesia,IDN,1997,11.3
Indonesia,IDN,1998,11.2
Indonesia,IDN,1999,11.1
Indonesia,IDN,2000,11
Indonesia,IDN,2001,10.9
Indonesia,IDN,2002,10.8
Indonesia,IDN,2003,10.8
Indonesia,IDN,2004,10.8
Indonesia,IDN,2005,10.8
Indonesia,IDN,2006,10.8
Indonesia,IDN,2007,10.9
Indonesia,IDN,2008,10.9
Indonesia,IDN,2009,10.9
Indonesia,IDN,2010,10.9
Indonesia,IDN,2011,10.9
Indonesia,IDN,2012,11
Iran,IRN,1980,25.700001
Iran,IRN,1981,25.5
Iran,IRN,1982,25.4
Iran,IRN,1983,25.200001
Iran,IRN,1984,25
Iran,IRN,1985,24.799999
Iran,IRN,1986,24.700001
Iran,IRN,1987,24.6
Iran,IRN,1988,24.5
Iran,IRN,1989,24.5
Iran,IRN,1990,24.4
Iran,IRN,1991,24.200001
Iran,IRN,1992,24.1
Iran,IRN,1993,24.1
Iran,IRN,1994,24
Iran,IRN,1995,24
Iran,IRN,1996,23.9
Iran,IRN,1997,24
Iran,IRN,1998,24
Iran,IRN,1999,24
Iran,IRN,2000,23.9
Iran,IRN,2001,23.6
Iran,IRN,2002,23.299999
Iran,IRN,2003,23
Iran,IRN,2004,22.700001
Iran,IRN,2005,22.5
Iran,IRN,2006,22.4
Iran,IRN,2007,22.200001
Iran,IRN,2008,22
Iran,IRN,2009,21.799999
Iran,IRN,2010,21.5
Iran,IRN,2011,21.200001
Iran,IRN,2012,20.9
Iraq,IRQ,1980,21.1
Iraq,IRQ,1981,21.4
Iraq,IRQ,1982,21.700001
Iraq,IRQ,1983,22
Iraq,IRQ,1984,22.299999
Iraq,IRQ,1985,22.6
Iraq,IRQ,1986,22.799999
Iraq,IRQ,1987,23.1
Iraq,IRQ,1988,23.299999
Iraq,IRQ,1989,23.4
Iraq,IRQ,1990,23.4
Iraq,IRQ,1991,23.200001
Iraq,IRQ,1992,23
Iraq,IRQ,1993,22.700001
Iraq,IRQ,1994,22.4
Iraq,IRQ,1995,22.1
Iraq,IRQ,1996,21.799999
Iraq,IRQ,1997,21.700001
Iraq,IRQ,1998,21.700001
Iraq,IRQ,1999,21.700001
Iraq,IRQ,2000,21.700001
Iraq,IRQ,2001,21.700001
Iraq,IRQ,2002,21.700001
Iraq,IRQ,2003,21.6
Iraq,IRQ,2004,21.799999
Iraq,IRQ,2005,22
Iraq,IRQ,2006,22.200001
Iraq,IRQ,2007,22.200001
Iraq,IRQ,2008,22.1
Iraq,IRQ,2009,21.9
Iraq,IRQ,2010,21.799999
Iraq,IRQ,2011,21.700001
Iraq,IRQ,2012,21.6
Ireland,IRL,1980,18.5
Ireland,IRL,1981,18.4
Ireland,IRL,1982,18.299999
Ireland,IRL,1983,18.200001
Ireland,IRL,1984,18.299999
Ireland,IRL,1985,18.5
Ireland,IRL,1986,18.799999
Ireland,IRL,1987,19.1
Ireland,IRL,1988,19.5
Ireland,IRL,1989,19.9
Ireland,IRL,1990,20.200001
Ireland,IRL,1991,20.4
Ireland,IRL,1992,20.6
Ireland,IRL,1993,20.799999
Ireland,IRL,1994,20.9
Ireland,IRL,1995,21.1
Ireland,IRL,1996,21.4
Ireland,IRL,1997,21.799999
Ireland,IRL,1998,22.299999
Ireland,IRL,1999,22.700001
Ireland,IRL,2000,23.299999
Ireland,IRL,2001,24
Ireland,IRL,2002,24.6
Ireland,IRL,2003,25.200001
Ireland,IRL,2004,25.6
Ireland,IRL,2005,25.700001
Ireland,IRL,2006,25.4
Ireland,IRL,2007,24.799999
Ireland,IRL,2008,24.4
Ireland,IRL,2009,24.200001
Ireland,IRL,2010,23.9
Ireland,IRL,2011,23.5
Ireland,IRL,2012,23.200001
Israel,ISR,1980,21.200001
Israel,ISR,1981,21.200001
Israel,ISR,1982,21.200001
Israel,ISR,1983,21.299999
Israel,ISR,1984,21.5
Israel,ISR,1985,21.6
Israel,ISR,1986,21.700001
Israel,ISR,1987,21.6
Israel,ISR,1988,21.6
Israel,ISR,1989,21.6
Israel,ISR,1990,21.5
Israel,ISR,1991,21.4
Israel,ISR,1992,21.200001
Israel,ISR,1993,20.9
Israel,ISR,1994,20.6
Israel,ISR,1995,20.200001
Israel,ISR,1996,19.799999
Israel,ISR,1997,19.6
Israel,ISR,1998,19.5
Israel,ISR,1999,19.5
Israel,ISR,2000,19.6
Israel,ISR,2001,19.9
Israel,ISR,2002,20.299999
Israel,ISR,2003,20.700001
Israel,ISR,2004,20.9
Israel,ISR,2005,21
Israel,ISR,2006,20.9
Israel,ISR,2007,20.799999
Israel,ISR,2008,20.5
Israel,ISR,2009,20.299999
Israel,ISR,2010,19.9
Israel,ISR,2011,19.4
Israel,ISR,2012,18.9
Italy,ITA,1980,20.700001
Italy,ITA,1981,20.299999
Italy,ITA,1982,20.1
Italy,ITA,1983,19.9
Italy,ITA,1984,19.799999
Italy,ITA,1985,19.700001
Italy,ITA,1986,19.5
Italy,ITA,1987,19.299999
Italy,ITA,1988,19.1
Italy,ITA,1989,18.799999
Italy,ITA,1990,18.700001
Italy,ITA,1991,18.799999
Italy,ITA,1992,19
Italy,ITA,1993,19.299999
Italy,ITA,1994,19.700001
Italy,ITA,1995,20.1
Italy,ITA,1996,20.6
Italy,ITA,1997,21.200001
Italy,ITA,1998,21.6
Italy,ITA,1999,21.799999
Italy,ITA,2000,21.9
Italy,ITA,2001,21.799999
Italy,ITA,2002,21.700001
Italy,ITA,2003,21.799999
Italy,ITA,2004,21.799999
Italy,ITA,2005,21.799999
Italy,ITA,2006,21.799999
Italy,ITA,2007,21.6
Italy,ITA,2008,21.299999
Italy,ITA,2009,21
Italy,ITA,2010,20.700001
Italy,ITA,2011,20.4
Italy,ITA,2012,20
Jamaica,JAM,1980,17.700001
Jamaica,JAM,1981,17.6
Jamaica,JAM,1982,17.6
Jamaica,JAM,1983,17.6
Jamaica,JAM,1984,17.6
Jamaica,JAM,1985,17.5
Jamaica,JAM,1986,17.4
Jamaica,JAM,1987,17.1
Jamaica,JAM,1988,16.9
Jamaica,JAM,1989,16.6
Jamaica,JAM,1990,16.299999
Jamaica,JAM,1991,16.1
Jamaica,JAM,1992,15.8
Jamaica,JAM,1993,15.6
Jamaica,JAM,1994,15.4
Jamaica,JAM,1995,15.1
Jamaica,JAM,1996,14.9
Jamaica,JAM,1997,14.9
Jamaica,JAM,1998,14.8
Jamaica,JAM,1999,14.8
Jamaica,JAM,2000,14.7
Jamaica,JAM,2001,14.7
Jamaica,JAM,2002,14.8
Jamaica,JAM,2003,14.8
Jamaica,JAM,2004,14.9
Jamaica,JAM,2005,15
Jamaica,JAM,2006,15.1
Jamaica,JAM,2007,15.1
Jamaica,JAM,2008,15.2
Jamaica,JAM,2009,15.2
Jamaica,JAM,2010,15.2
Jamaica,JAM,2011,15.1
Jamaica,JAM,2012,15.1
Japan,JPN,1980,23.200001
Japan,JPN,1981,23.299999
Japan,JPN,1982,23.4
Japan,JPN,1983,23.700001
Japan,JPN,1984,24.1
Japan,JPN,1985,24.5
Japan,JPN,1986,24.799999
Japan,JPN,1987,25.200001
Japan,JPN,1988,25.4
Japan,JPN,1989,25.5
Japan,JPN,1990,25.5
Japan,JPN,1991,25.4
Japan,JPN,1992,25.299999
Japan,JPN,1993,25.200001
Japan,JPN,1994,25
Japan,JPN,1995,24.700001
Japan,JPN,1996,24.5
Japan,JPN,1997,24.299999
Japan,JPN,1998,24.200001
Japan,JPN,1999,24.200001
Japan,JPN,2000,24.299999
Japan,JPN,2001,24.299999
Japan,JPN,2002,24.299999
Japan,JPN,2003,24.4
Japan,JPN,2004,24.5
Japan,JPN,2005,24.6
Japan,JPN,2006,24.700001
Japan,JPN,2007,24.700001
Japan,JPN,2008,24.700001
Japan,JPN,2009,24.799999
Japan,JPN,2010,24.6
Japan,JPN,2011,24.299999
Japan,JPN,2012,23.799999
Jordan,JOR,1980,26.6
Jordan,JOR,1981,25.6
Jordan,JOR,1982,24.6
Jordan,JOR,1983,23.700001
Jordan,JOR,1984,22.9
Jordan,JOR,1985,22.299999
Jordan,JOR,1986,21.9
Jordan,JOR,1987,21.5
Jordan,JOR,1988,21.200001
Jordan,JOR,1989,21
Jordan,JOR,1990,20.799999
Jordan,JOR,1991,20.5
Jordan,JOR,1992,19.9
Jordan,JOR,1993,19.299999
Jordan,JOR,1994,18.799999
Jordan,JOR,1995,18.4
Jordan,JOR,1996,18
Jordan,JOR,1997,17.700001
Jordan,JOR,1998,17.4
Jordan,JOR,1999,17.200001
Jordan,JOR,2000,16.9
Jordan,JOR,2001,16.6
Jordan,JOR,2002,16.4
Jordan,JOR,2003,16.1
Jordan,JOR,2004,15.8
Jordan,JOR,2005,15.5
Jordan,JOR,2006,15.1
Jordan,JOR,2007,14.7
Jordan,JOR,2008,14.2
Jordan,JOR,2009,13.8
Jordan,JOR,2010,13.4
Jordan,JOR,2011,13.1
Jordan,JOR,2012,12.9
Kazakhstan,KAZ,1980,24
Kazakhstan,KAZ,1981,23.9
Kazakhstan,KAZ,1982,23.799999
Kazakhstan,KAZ,1983,23.700001
Kazakhstan,KAZ,1984,23.700001
Kazakhstan,KAZ,1985,23.6
Kazakhstan,KAZ,1986,23.6
Kazakhstan,KAZ,1987,23.6
Kazakhstan,KAZ,1988,23.6
Kazakhstan,KAZ,1989,23.6
Kazakhstan,KAZ,1990,23.700001
Kazakhstan,KAZ,1991,23.6
Kazakhstan,KAZ,1992,23.6
Kazakhstan,KAZ,1993,23.6
Kazakhstan,KAZ,1994,23.6
Kazakhstan,KAZ,1995,23.700001
Kazakhstan,KAZ,1996,23.799999
Kazakhstan,KAZ,1997,24.6
Kazakhstan,KAZ,1998,24.9
Kazakhstan,KAZ,1999,24.9
Kazakhstan,KAZ,2000,24.5
Kazakhstan,KAZ,2001,24.200001
Kazakhstan,KAZ,2002,24
Kazakhstan,KAZ,2003,23.700001
Kazakhstan,KAZ,2004,23.4
Kazakhstan,KAZ,2005,23
Kazakhstan,KAZ,2006,22.5
Kazakhstan,KAZ,2007,22.1
Kazakhstan,KAZ,2008,21.6
Kazakhstan,KAZ,2009,21.200001
Kazakhstan,KAZ,2010,20.799999
Kazakhstan,KAZ,2011,20.6
Kazakhstan,KAZ,2012,20.5
Kenya,KEN,1980,11.5
Kenya,KEN,1981,11.5
Kenya,KEN,1982,11.4
Kenya,KEN,1983,11.3
Kenya,KEN,1984,11.2
Kenya,KEN,1985,11.1
Kenya,KEN,1986,11
Kenya,KEN,1987,10.9
Kenya,KEN,1988,10.9
Kenya,KEN,1989,10.9
Kenya,KEN,1990,10.9
Kenya,KEN,1991,10.8
Kenya,KEN,1992,10.7
Kenya,KEN,1993,10.5
Kenya,KEN,1994,10.4
Kenya,KEN,1995,10.3
Kenya,KEN,1996,10.2
Kenya,KEN,1997,10.3
Kenya,KEN,1998,10.3
Kenya,KEN,1999,10.3
Kenya,KEN,2000,10.3
Kenya,KEN,2001,10.4
Kenya,KEN,2002,10.4
Kenya,KEN,2003,10.5
Kenya,KEN,2004,10.8
Kenya,KEN,2005,11.1
Kenya,KEN,2006,11.4
Kenya,KEN,2007,11.7
Kenya,KEN,2008,11.9
Kenya,KEN,2009,12
Kenya,KEN,2010,12.1
Kenya,KEN,2011,12
Kenya,KEN,2012,12
Kiribati,KIR,1980,8.5
Kiribati,KIR,1981,8.1999998
Kiribati,KIR,1982,8
Kiribati,KIR,1983,7.6999998
Kiribati,KIR,1984,7.5
Kiribati,KIR,1985,7.3000002
Kiribati,KIR,1986,7.1999998
Kiribati,KIR,1987,7.1999998
Kiribati,KIR,1988,7.1999998
Kiribati,KIR,1989,7.1999998
Kiribati,KIR,1990,7.3000002
Kiribati,KIR,1991,7.4000001
Kiribati,KIR,1992,7.5999999
Kiribati,KIR,1993,7.6999998
Kiribati,KIR,1994,7.8000002
Kiribati,KIR,1995,8
Kiribati,KIR,1996,8.1999998
Kiribati,KIR,1997,8.5
Kiribati,KIR,1998,8.8999996
Kiribati,KIR,1999,9.1999998
Kiribati,KIR,2000,9.5
Kiribati,KIR,2001,9.6999998
Kiribati,KIR,2002,10
Kiribati,KIR,2003,10.2
Kiribati,KIR,2004,10.5
Kiribati,KIR,2005,11
Kiribati,KIR,2006,11.5
Kiribati,KIR,2007,12.1
Kiribati,KIR,2008,12.6
Kiribati,KIR,2009,12.9
Kiribati,KIR,2010,13
Kiribati,KIR,2011,13
Kiribati,KIR,2012,12.9
Kuwait,KWT,1980,33.900002
Kuwait,KWT,1981,32.5
Kuwait,KWT,1982,31.1
Kuwait,KWT,1983,30
Kuwait,KWT,1984,29.299999
Kuwait,KWT,1985,28.9
Kuwait,KWT,1986,28.9
Kuwait,KWT,1987,29.299999
Kuwait,KWT,1988,29.5
Kuwait,KWT,1989,29.6
Kuwait,KWT,1990,28.799999
Kuwait,KWT,1991,27.4
Kuwait,KWT,1992,25.9
Kuwait,KWT,1993,24.5
Kuwait,KWT,1994,23.1
Kuwait,KWT,1995,22.1
Kuwait,KWT,1996,21.6
Kuwait,KWT,1997,21.299999
Kuwait,KWT,1998,21.4
Kuwait,KWT,1999,21.299999
Kuwait,KWT,2000,21.200001
Kuwait,KWT,2001,21
Kuwait,KWT,2002,20.799999
Kuwait,KWT,2003,20.6
Kuwait,KWT,2004,20.6
Kuwait,KWT,2005,20.799999
Kuwait,KWT,2006,20.9
Kuwait,KWT,2007,21.1
Kuwait,KWT,2008,21.4
Kuwait,KWT,2009,21.5
Kuwait,KWT,2010,21.5
Kuwait,KWT,2011,21.6
Kuwait,KWT,2012,21.799999
Kyrgyzstan,KGZ,1980,25.6
Kyrgyzstan,KGZ,1981,24.5
Kyrgyzstan,KGZ,1982,23.5
Kyrgyzstan,KGZ,1983,22.700001
Kyrgyzstan,KGZ,1984,22
Kyrgyzstan,KGZ,1985,21.4
Kyrgyzstan,KGZ,1986,21
Kyrgyzstan,KGZ,1987,20.799999
Kyrgyzstan,KGZ,1988,20.700001
Kyrgyzstan,KGZ,1989,20.799999
Kyrgyzstan,KGZ,1990,20.9
Kyrgyzstan,KGZ,1991,20.799999
Kyrgyzstan,KGZ,1992,20.299999
Kyrgyzstan,KGZ,1993,19.6
Kyrgyzstan,KGZ,1994,18.700001
Kyrgyzstan,KGZ,1995,17.700001
Kyrgyzstan,KGZ,1996,17
Kyrgyzstan,KGZ,1997,16.6
Kyrgyzstan,KGZ,1998,16.299999
Kyrgyzstan,KGZ,1999,16.200001
Kyrgyzstan,KGZ,2000,16.4
Kyrgyzstan,KGZ,2001,16.700001
Kyrgyzstan,KGZ,2002,17.1
Kyrgyzstan,KGZ,2003,17.4
Kyrgyzstan,KGZ,2004,17.9
Kyrgyzstan,KGZ,2005,18
Kyrgyzstan,KGZ,2006,18.299999
Kyrgyzstan,KGZ,2007,18.5
Kyrgyzstan,KGZ,2008,18.9
Kyrgyzstan,KGZ,2009,18.9
Kyrgyzstan,KGZ,2010,18.6
Kyrgyzstan,KGZ,2011,18.200001
Kyrgyzstan,KGZ,2012,17.6
Laos,LAO,1980,17
Laos,LAO,1981,17
Laos,LAO,1982,16.9
Laos,LAO,1983,16.9
Laos,LAO,1984,16.9
Laos,LAO,1985,16.799999
Laos,LAO,1986,16.700001
Laos,LAO,1987,16.700001
Laos,LAO,1988,16.700001
Laos,LAO,1989,16.6
Laos,LAO,1990,16.6
Laos,LAO,1991,16.5
Laos,LAO,1992,16.5
Laos,LAO,1993,16.4
Laos,LAO,1994,16.299999
Laos,LAO,1995,16.1
Laos,LAO,1996,16
Laos,LAO,1997,15.9
Laos,LAO,1998,15.8
Laos,LAO,1999,15.8
Laos,LAO,2000,15.8
Laos,LAO,2001,15.7
Laos,LAO,2002,15.7
Laos,LAO,2003,15.6
Laos,LAO,2004,15.6
Laos,LAO,2005,15.5
Laos,LAO,2006,15.3
Laos,LAO,2007,14.9
Laos,LAO,2008,14.5
Laos,LAO,2009,14
Laos,LAO,2010,13.5
Laos,LAO,2011,13
Laos,LAO,2012,12.4
Latvia,LVA,1980,17.9
Latvia,LVA,1981,18
Latvia,LVA,1982,18.1
Latvia,LVA,1983,18.200001
Latvia,LVA,1984,18.299999
Latvia,LVA,1985,18.4
Latvia,LVA,1986,18.5
Latvia,LVA,1987,18.6
Latvia,LVA,1988,18.700001
Latvia,LVA,1989,18.799999
Latvia,LVA,1990,19.1
Latvia,LVA,1991,19.4
Latvia,LVA,1992,20.1
Latvia,LVA,1993,20.799999
Latvia,LVA,1994,21.5
Latvia,LVA,1995,22.200001
Latvia,LVA,1996,22.700001
Latvia,LVA,1997,23.1
Latvia,LVA,1998,23.299999
Latvia,LVA,1999,23.200001
Latvia,LVA,2000,23
Latvia,LVA,2001,22.5
Latvia,LVA,2002,22
Latvia,LVA,2003,21.4
Latvia,LVA,2004,20.799999
Latvia,LVA,2005,20.1
Latvia,LVA,2006,19.4
Latvia,LVA,2007,18.6
Latvia,LVA,2008,17.799999
Latvia,LVA,2009,17.299999
Latvia,LVA,2010,16.9
Latvia,LVA,2011,16.5
Latvia,LVA,2012,16.1
Lebanon,LBN,1980,25
Lebanon,LBN,1981,25.1
Lebanon,LBN,1982,25.4
Lebanon,LBN,1983,25.5
Lebanon,LBN,1984,25.200001
Lebanon,LBN,1985,24.700001
Lebanon,LBN,1986,24.4
Lebanon,LBN,1987,23.9
Lebanon,LBN,1988,23.799999
Lebanon,LBN,1989,23.9
Lebanon,LBN,1990,23.9
Lebanon,LBN,1991,23.6
Lebanon,LBN,1992,23.299999
Lebanon,LBN,1993,23
Lebanon,LBN,1994,22.6
Lebanon,LBN,1995,22.200001
Lebanon,LBN,1996,21.700001
Lebanon,LBN,1997,21.4
Lebanon,LBN,1998,21.4
Lebanon,LBN,1999,21.6
Lebanon,LBN,2000,22
Lebanon,LBN,2001,22.6
Lebanon,LBN,2002,23.4
Lebanon,LBN,2003,24.1
Lebanon,LBN,2004,24.799999
Lebanon,LBN,2005,25.5
Lebanon,LBN,2006,26.1
Lebanon,LBN,2007,26.700001
Lebanon,LBN,2008,27.200001
Lebanon,LBN,2009,27.6
Lebanon,LBN,2010,27.799999
Lebanon,LBN,2011,27.700001
Lebanon,LBN,2012,27.6
Lesotho,LSO,1980,27.299999
Lesotho,LSO,1981,26.9
Lesotho,LSO,1982,26.6
Lesotho,LSO,1983,26.299999
Lesotho,LSO,1984,26
Lesotho,LSO,1985,25.700001
Lesotho,LSO,1986,25.4
Lesotho,LSO,1987,25.1
Lesotho,LSO,1988,24.799999
Lesotho,LSO,1989,24.4
Lesotho,LSO,1990,23.9
Lesotho,LSO,1991,23.5
Lesotho,LSO,1992,23.1
Lesotho,LSO,1993,22.700001
Lesotho,LSO,1994,22.299999
Lesotho,LSO,1995,22
Lesotho,LSO,1996,21.799999
Lesotho,LSO,1997,21.799999
Lesotho,LSO,1998,21.9
Lesotho,LSO,1999,22.1
Lesotho,LSO,2000,22.200001
Lesotho,LSO,2001,22.299999
Lesotho,LSO,2002,22.700001
Lesotho,LSO,2003,23.1
Lesotho,LSO,2004,23.5
Lesotho,LSO,2005,23.9
Lesotho,LSO,2006,24.4
Lesotho,LSO,2007,24.799999
Lesotho,LSO,2008,25.200001
Lesotho,LSO,2009,25.4
Lesotho,LSO,2010,25.4
Lesotho,LSO,2011,25.1
Lesotho,LSO,2012,24.700001
Liberia,LBR,1980,11.3
Liberia,LBR,1981,11.3
Liberia,LBR,1982,11.3
Liberia,LBR,1983,11.2
Liberia,LBR,1984,11.2
Liberia,LBR,1985,11.1
Liberia,LBR,1986,11.1
Liberia,LBR,1987,11.1
Liberia,LBR,1988,11.1
Liberia,LBR,1989,11
Liberia,LBR,1990,10.9
Liberia,LBR,1991,10.8
Liberia,LBR,1992,10.6
Liberia,LBR,1993,10.4
Liberia,LBR,1994,10.1
Liberia,LBR,1995,9.8999996
Liberia,LBR,1996,9.6000004
Liberia,LBR,1997,9.6000004
Liberia,LBR,1998,9.8000002
Liberia,LBR,1999,9.8999996
Liberia,LBR,2000,10.1
Liberia,LBR,2001,10.3
Liberia,LBR,2002,10.5
Liberia,LBR,2003,10.6
Liberia,LBR,2004,10.7
Liberia,LBR,2005,10.7
Liberia,LBR,2006,10.8
Liberia,LBR,2007,11
Liberia,LBR,2008,11.4
Liberia,LBR,2009,11.7
Liberia,LBR,2010,12.1
Liberia,LBR,2011,12.5
Liberia,LBR,2012,12.6
Libya,LBY,1980,52.299999
Libya,LBY,1981,51
Libya,LBY,1982,49.5
Libya,LBY,1983,47.799999
Libya,LBY,1984,45.900002
Libya,LBY,1985,44
Libya,LBY,1986,41.900002
Libya,LBY,1987,39.200001
Libya,LBY,1988,36.700001
Libya,LBY,1989,34.700001
Libya,LBY,1990,33.599998
Libya,LBY,1991,33.400002
Libya,LBY,1992,33.099998
Libya,LBY,1993,32.900002
Libya,LBY,1994,32.599998
Libya,LBY,1995,32.299999
Libya,LBY,1996,32
Libya,LBY,1997,30.799999
Libya,LBY,1998,29.6
Libya,LBY,1999,28.6
Libya,LBY,2000,27.9
Libya,LBY,2001,27.1
Libya,LBY,2002,26.4
Libya,LBY,2003,26.200001
Libya,LBY,2004,26.1
Libya,LBY,2005,26
Libya,LBY,2006,25.9
Libya,LBY,2007,24.700001
Libya,LBY,2008,23.6
Libya,LBY,2009,22.6
Libya,LBY,2010,22.6
Libya,LBY,2011,20.799999
Libya,LBY,2012,20.9
Lithuania,LTU,1980,13.8
Lithuania,LTU,1981,13.8
Lithuania,LTU,1982,13.9
Lithuania,LTU,1983,14
Lithuania,LTU,1984,14.1
Lithuania,LTU,1985,14.3
Lithuania,LTU,1986,14.4
Lithuania,LTU,1987,14.6
Lithuania,LTU,1988,14.7
Lithuania,LTU,1989,14.9
Lithuania,LTU,1990,15.2
Lithuania,LTU,1991,15.5
Lithuania,LTU,1992,16.1
Lithuania,LTU,1993,16.9
Lithuania,LTU,1994,17.799999
Lithuania,LTU,1995,18.4
Lithuania,LTU,1996,18.9
Lithuania,LTU,1997,19.1
Lithuania,LTU,1998,19.1
Lithuania,LTU,1999,19.1
Lithuania,LTU,2000,19.1
Lithuania,LTU,2001,18.9
Lithuania,LTU,2002,18.6
Lithuania,LTU,2003,18
Lithuania,LTU,2004,17.299999
Lithuania,LTU,2005,16.4
Lithuania,LTU,2006,15.7
Lithuania,LTU,2007,14.9
Lithuania,LTU,2008,14.2
Lithuania,LTU,2009,13.8
Lithuania,LTU,2010,13.7
Lithuania,LTU,2011,13.5
Lithuania,LTU,2012,13.4
Luxembourg,LUX,1980,26.6
Luxembourg,LUX,1981,26.5
Luxembourg,LUX,1982,26.299999
Luxembourg,LUX,1983,26.1
Luxembourg,LUX,1984,25.700001
Luxembourg,LUX,1985,25.299999
Luxembourg,LUX,1986,24.6
Luxembourg,LUX,1987,24
Luxembourg,LUX,1988,23.200001
Luxembourg,LUX,1989,22.4
Luxembourg,LUX,1990,21.700001
Luxembourg,LUX,1991,20.9
Luxembourg,LUX,1992,20.4
Luxembourg,LUX,1993,19.9
Luxembourg,LUX,1994,19.299999
Luxembourg,LUX,1995,18.799999
Luxembourg,LUX,1996,18.299999
Luxembourg,LUX,1997,17.9
Luxembourg,LUX,1998,17.4
Luxembourg,LUX,1999,17
Luxembourg,LUX,2000,16.6
Luxembourg,LUX,2001,16.200001
Luxembourg,LUX,2002,15.9
Luxembourg,LUX,2003,15.7
Luxembourg,LUX,2004,15.7
Luxembourg,LUX,2005,15.6
Luxembourg,LUX,2006,15.5
Luxembourg,LUX,2007,15.4
Luxembourg,LUX,2008,15.4
Luxembourg,LUX,2009,15.6
Luxembourg,LUX,2010,15.5
Luxembourg,LUX,2011,15.5
Luxembourg,LUX,2012,15.5
Madagascar,MDG,1980,7.1999998
Madagascar,MDG,1981,6.9000001
Madagascar,MDG,1982,6.5999999
Madagascar,MDG,1983,6.3000002
Madagascar,MDG,1984,6
Madagascar,MDG,1985,5.6999998
Madagascar,MDG,1986,5.4000001
Madagascar,MDG,1987,5.1999998
Madagascar,MDG,1988,5
Madagascar,MDG,1989,4.9000001
Madagascar,MDG,1990,4.6999998
Madagascar,MDG,1991,4.5
Madagascar,MDG,1992,4.3000002
Madagascar,MDG,1993,4
Madagascar,MDG,1994,3.8
Madagascar,MDG,1995,3.5999999
Madagascar,MDG,1996,3.4000001
Madagascar,MDG,1997,3.4000001
Madagascar,MDG,1998,3.4000001
Madagascar,MDG,1999,3.4000001
Madagascar,MDG,2000,3.5
Madagascar,MDG,2001,3.5999999
Madagascar,MDG,2002,3.5
Madagascar,MDG,2003,3.5
Madagascar,MDG,2004,3.5999999
Madagascar,MDG,2005,3.9000001
Madagascar,MDG,2006,4.1999998
Madagascar,MDG,2007,4.5999999
Madagascar,MDG,2008,5.0999999
Madagascar,MDG,2009,5.4000001
Madagascar,MDG,2010,5.5
